tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2021-01-19,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,20538,-20538,0,10039,-10284,0,0,-7,7,22259,17363,280,0,0,0,0,0,0,0,0,0,0,385,31,0,
2021-01-19,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1062,-1062,0,1350,-1460,0,4,-17,13,209,207,2,0,0,0,0,1,-1,0,0,0,0,0,0,0,
2021-01-19,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,2618,2029,23,0,0,0,0,0,0,0,0,0,0,38,2,0,
2021-01-19,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,13945,-13945,0,8741,-9092,0,406,-470,64,11263,8787,59,0,53,-53,0,121,-121,0,0,0,0,226,98,0,
2021-01-19,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,4681,-4681,0,2044,-2124,0,0,-87,87,790,779,10,0,100,-100,0,0,0,0,0,-1,1,0,0,0,
2021-01-19,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,4428,4303,16,0,0,0,0,0,0,0,0,0,0,0,13,0,
2021-01-19,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,2539,-2539,0,1170,-1205,0,19,-27,8,1933,1582,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-19,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-19,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2420,-2420,0,694,-699,0,0,-28,28,1298,1047,33,0,0,0,0,0,0,0,0,0,0,0,40,0,
2021-01-19,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,3389,-3389,0,317,-347,0,1,-2,1,584,564,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-19,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2106,-2106,0,1232,-1327,0,1,-20,19,1806,1629,55,0,0,0,0,0,0,0,0,0,0,24,5,0,
2021-01-19,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1325,-1325,0,590,-670,0,5,-44,39,2038,1443,21,0,0,0,0,0,0,0,0,0,0,10,8,0,
2021-01-19,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,14968,-14968,0,12526,-12596,0,150,-174,24,7909,6699,89,0,0,0,0,433,-433,0,0,0,0,78,40,0,
2021-01-19,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,4397,-4397,0,1004,-1027,0,0,-62,62,1514,1293,39,0,33,-33,0,0,0,0,0,0,0,0,7,8,
2021-01-19,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,8643,-8643,0,7386,-7485,0,0,-64,64,8104,6587,162,0,29,-29,0,19,-19,0,0,-2,2,146,150,6,
2021-01-19,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,5573,-5573,0,381,-483,0,0,-17,17,2848,2526,76,0,0,0,0,0,0,0,0,0,0,16,0,0,
2021-01-19,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,4241,-4241,0,2346,-2549,0,11,-98,87,3632,3570,42,0,45,-45,0,0,0,0,0,0,0,0,3,0,
2021-01-19,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,10590,-10590,0,2420,-2578,0,0,-29,29,5943,4036,29,0,0,0,0,0,0,0,0,0,0,201,10,0,
2021-01-19,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,18686,-18686,0,42,-63,0,3,-3,0,1417,1157,42,0,0,0,0,0,0,0,0,0,0,0,3,3,
2021-01-19,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,709,-727,0,0,-3,3,137,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-20,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,3311,-3311,0,6085,-6130,0,31,-121,90,2486,2237,26,0,0,0,0,0,0,0,0,0,0,0,66,0,
2021-01-20,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,2474,-2483,0,0,0,0,3919,3053,73,0,0,0,0,0,0,0,0,0,0,25,170,1,
2021-01-20,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,1972,-1972,0,1829,-1845,0,4,-13,9,635,325,2,0,6,-6,0,17,-17,0,0,0,0,135,0,0,
2021-01-20,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5803,-5865,0,19,-19,0,1263,938,14,0,0,0,0,0,0,0,0,0,0,1,0,0,
2021-01-20,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,6149,-6149,0,1087,-1088,0,2,-22,20,1771,1023,26,0,0,0,0,18,-18,0,0,0,0,4,0,3,
2021-01-20,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,19743,-19743,0,12552,-12862,0,647,-801,154,19444,15712,181,0,165,-165,0,65,-65,0,11,-11,0,300,129,4,
2021-01-20,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8682,-8682,0,1454,-1465,0,0,-9,9,3210,2790,48,0,0,0,0,0,0,0,0,0,0,0,7,0,
2021-01-20,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,627,-630,0,1,-4,3,481,319,24,0,0,0,0,0,0,0,1,-3,2,0,3,0,
2021-01-20,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,20538,-20538,0,10039,-10284,0,0,-7,7,22530,17748,280,0,0,0,0,0,0,0,0,0,0,271,385,0,
2021-01-20,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1062,-1062,0,1350,-1460,0,4,-17,13,209,207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-20,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,2662,2029,23,0,0,0,0,0,0,0,0,0,0,44,0,0,
2021-01-20,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,14266,-14266,0,8749,-9100,0,406,-470,64,11506,8796,59,0,321,-321,0,8,-8,0,0,0,0,243,9,0,
2021-01-20,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,4681,-4681,0,2044,-2124,0,0,-88,88,917,779,10,0,0,0,0,0,0,0,0,-1,1,127,0,0,
2021-01-20,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,4444,4306,16,0,0,0,0,0,0,0,0,0,0,16,3,0,
2021-01-20,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,2539,-2539,0,1226,-1261,0,19,-27,8,1933,1582,16,0,0,0,0,56,-56,0,0,0,0,0,0,0,
2021-01-20,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-20,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2420,-2420,0,694,-699,0,0,-28,28,1348,1047,33,0,0,0,0,0,0,0,0,0,0,50,0,0,
2021-01-20,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,3456,-3456,0,321,-351,0,1,-2,1,584,564,18,0,67,-67,0,4,-4,0,0,0,0,0,0,0,
2021-01-20,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2106,-2106,0,1232,-1327,0,1,-20,19,1817,1631,55,0,0,0,0,0,0,0,0,0,0,11,2,0,
2021-01-20,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1325,-1325,0,590,-670,0,5,-44,39,2128,1554,21,0,0,0,0,0,0,0,0,0,0,90,111,0,
2021-01-20,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,15246,-15246,0,13593,-13663,0,150,-174,24,8119,6832,89,0,278,-278,0,1067,-1067,0,0,0,0,210,133,0,
2021-01-20,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,4461,-4461,0,1004,-1027,0,0,-62,62,1514,1328,39,0,64,-64,0,0,0,0,0,0,0,0,35,0,
2021-01-20,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,8739,-8739,0,7395,-7494,0,0,-64,64,8284,6848,165,0,96,-96,0,9,-9,0,0,0,0,180,261,3,
2021-01-20,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,5573,-5573,0,381,-483,0,0,-17,17,2861,2591,76,0,0,0,0,0,0,0,0,0,0,13,65,0,
2021-01-20,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,4241,-4241,0,2346,-2549,0,11,-98,87,3635,3572,42,0,0,0,0,0,0,0,0,0,0,3,2,0,
2021-01-20,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,10590,-10590,0,2420,-2578,0,0,-29,29,6034,4055,29,0,0,0,0,0,0,0,0,0,0,91,19,0,
2021-01-20,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,19331,-19331,0,42,-63,0,3,-3,0,1417,1241,44,0,645,-645,0,0,0,0,0,0,0,0,84,2,
2021-01-20,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,709,-727,0,0,-3,3,137,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-21,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,3311,-3311,0,6085,-6130,0,31,-121,90,2486,2237,26,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-21,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,2666,-2675,0,0,0,0,3971,3095,81,0,0,0,0,192,-192,0,0,0,0,52,42,8,
2021-01-21,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,1978,-1978,0,1829,-1845,0,4,-13,9,833,325,15,0,6,-6,0,0,0,0,0,0,0,198,0,13,
2021-01-21,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5803,-5865,0,19,-19,0,1382,939,14,0,0,0,0,0,0,0,0,0,0,119,1,0,
2021-01-21,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,6149,-6149,0,1087,-1088,0,2,-22,20,1776,1023,42,0,0,0,0,0,0,0,0,0,0,5,0,16,
2021-01-21,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,19884,-19884,0,12955,-13265,0,657,-812,155,19577,15712,181,0,141,-141,0,403,-403,0,10,-11,1,133,0,0,
2021-01-21,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8717,-8717,0,1454,-1465,0,0,-9,9,3219,2856,50,0,35,-35,0,0,0,0,0,0,0,9,66,2,
2021-01-21,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,627,-630,0,1,-4,3,500,325,24,0,0,0,0,0,0,0,0,0,0,19,6,0,
2021-01-21,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,20538,-20538,0,10039,-10284,0,0,-7,7,22530,18280,280,0,0,0,0,0,0,0,0,0,0,0,532,0,
2021-01-21,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1062,-1062,0,1350,-1460,0,4,-17,13,210,207,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2021-01-21,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,2712,2029,23,0,0,0,0,0,0,0,0,0,0,50,0,0,
2021-01-21,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,14840,-14840,0,8760,-9111,0,406,-470,64,11619,8993,59,0,574,-574,0,11,-11,0,0,0,0,113,197,0,
2021-01-21,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,4681,-4681,0,2054,-2134,0,0,-89,89,919,902,13,0,0,0,0,10,-10,0,0,-1,1,2,123,3,
2021-01-21,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,4446,4306,16,0,0,0,0,0,0,0,0,0,0,2,0,0,
2021-01-21,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,2539,-2539,0,1228,-1263,0,19,-27,8,1933,1649,16,0,0,0,0,2,-2,0,0,0,0,0,67,0,
2021-01-21,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-21,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2420,-2420,0,694,-699,0,0,-28,28,1348,1076,34,0,0,0,0,0,0,0,0,0,0,0,29,1,
2021-01-21,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,3456,-3456,0,321,-351,0,1,-2,1,584,564,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-21,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2106,-2106,0,1232,-1327,0,1,-20,19,1861,1633,55,0,0,0,0,0,0,0,0,0,0,44,2,0,
2021-01-21,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1325,-1325,0,590,-670,0,5,-44,39,2212,1575,21,0,0,0,0,0,0,0,0,0,0,84,21,0,
2021-01-21,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,15413,-15413,0,13593,-13663,0,150,-174,24,8286,6879,89,0,167,-167,0,0,0,0,0,0,0,167,47,0,
2021-01-21,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,4491,-4491,0,1021,-1044,0,0,-62,62,1514,1328,39,0,30,-30,0,17,-17,0,0,0,0,0,0,0,
2021-01-21,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,8963,-8963,0,7395,-7494,0,0,-64,64,8357,7003,186,0,224,-224,0,0,0,0,0,0,0,73,155,21,
2021-01-21,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,5573,-5573,0,381,-483,0,0,-17,17,2861,2601,76,0,0,0,0,0,0,0,0,0,0,0,10,0,
2021-01-21,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,4241,-4241,0,2346,-2549,0,11,-98,87,3636,3572,42,0,0,0,0,0,0,0,0,0,0,1,0,0,
2021-01-21,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,10590,-10590,0,2420,-2578,0,0,-29,29,6190,4241,37,0,0,0,0,0,0,0,0,0,0,156,186,8,
2021-01-21,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,19331,-19331,0,42,-63,0,3,-3,0,1417,1341,45,0,0,0,0,0,0,0,0,0,0,0,100,1,
2021-01-21,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,709,-727,0,0,-3,3,137,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-22,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,3311,-3311,0,6085,-6130,0,31,-121,90,2486,2237,26,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-22,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,2666,-2675,0,0,0,0,3992,3124,81,0,0,0,0,0,0,0,0,0,0,21,29,0,
2021-01-22,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,1978,-1978,0,1829,-1845,0,4,-13,9,1143,325,23,0,0,0,0,0,0,0,0,0,0,310,0,8,
2021-01-22,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5803,-5865,0,19,-19,0,1399,939,14,0,0,0,0,0,0,0,0,0,0,17,0,0,
2021-01-22,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,6149,-6149,0,1121,-1122,0,2,-22,20,1782,1067,42,0,0,0,0,34,-34,0,0,0,0,6,44,0,
2021-01-22,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,19884,-19884,0,12955,-13265,0,657,-812,155,20029,16309,181,0,0,0,0,0,0,0,0,0,0,452,597,0,
2021-01-22,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8717,-8717,0,1454,-1465,0,0,-9,9,3283,2856,50,0,0,0,0,0,0,0,0,0,0,64,0,0,
2021-01-22,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,627,-630,0,1,-4,3,500,325,24,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-22,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,20538,-20538,0,10039,-10284,0,0,-7,7,22530,18382,280,0,0,0,0,0,0,0,0,0,0,0,102,0,
2021-01-22,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1062,-1062,0,1358,-1468,0,4,-17,13,444,207,2,0,0,0,0,8,-8,0,0,0,0,234,0,0,
2021-01-22,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,2812,2029,23,0,0,0,0,0,0,0,0,0,0,100,0,0,
2021-01-22,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,15028,-15028,0,8832,-9183,0,406,-470,64,11876,9213,59,0,188,-188,0,72,-72,0,0,0,0,257,220,0,
2021-01-22,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,4681,-4681,0,2054,-2134,0,0,-89,89,1305,902,13,0,0,0,0,0,0,0,0,0,0,386,0,0,
2021-01-22,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,4448,4306,16,0,0,0,0,0,0,0,0,0,0,2,0,0,
2021-01-22,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,2539,-2539,0,1245,-1280,0,19,-27,8,1933,1649,16,0,0,0,0,17,-17,0,0,0,0,0,0,0,
2021-01-22,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-22,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2420,-2420,0,694,-699,0,0,-28,28,1395,1105,34,0,0,0,0,0,0,0,0,0,0,47,29,0,
2021-01-22,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,3456,-3456,0,321,-351,0,1,-2,1,584,564,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-22,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2106,-2106,0,1232,-1327,0,1,-20,19,1884,1633,55,0,0,0,0,0,0,0,0,0,0,23,0,0,
2021-01-22,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1325,-1325,0,590,-670,0,5,-44,39,2236,1589,21,0,0,0,0,0,0,0,0,0,0,24,14,0,
2021-01-22,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,15513,-15513,0,13593,-13663,0,150,-174,24,8454,6935,89,0,100,-100,0,0,0,0,0,0,0,168,56,0,
2021-01-22,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,4520,-4520,0,1021,-1044,0,0,-63,63,1514,1381,39,0,29,-29,0,0,0,0,0,-1,1,0,53,0,
2021-01-22,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,9020,-9020,0,7414,-7513,0,0,-64,64,8462,7218,186,0,57,-57,0,19,-19,0,0,0,0,105,215,0,
2021-01-22,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,5573,-5573,0,381,-483,0,0,-17,17,2896,2601,76,0,0,0,0,0,0,0,0,0,0,35,0,0,
2021-01-22,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,4289,-4289,0,2367,-2570,0,11,-98,87,3707,3572,42,0,48,-48,0,21,-21,0,0,0,0,71,0,0,
2021-01-22,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,10590,-10590,0,2420,-2578,0,0,-29,29,6309,4243,37,0,0,0,0,0,0,0,0,0,0,119,2,0,
2021-01-22,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,20000,-20000,0,42,-63,0,3,-3,0,1417,1341,45,0,669,-669,0,0,0,0,0,0,0,0,0,0,
2021-01-22,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,709,-727,0,0,-3,3,137,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-23,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,3311,-3311,0,6085,-6130,0,31,-121,90,2486,2237,26,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-23,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,2818,-2827,0,0,0,0,4027,3346,83,0,0,0,0,152,-152,0,0,0,0,35,222,2,
2021-01-23,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,1980,-1980,0,1829,-1845,0,4,-13,9,1387,340,37,0,2,-2,0,0,0,0,0,0,0,244,15,14,
2021-01-23,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5803,-5865,0,19,-19,0,1399,939,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-23,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,6149,-6149,0,1121,-1122,0,2,-22,20,1786,1069,42,0,0,0,0,0,0,0,0,0,0,4,2,0,
2021-01-23,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,20185,-20185,0,12955,-13265,0,677,-834,157,20247,16604,181,0,301,-301,0,0,0,0,20,-22,2,218,295,0,
2021-01-23,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8717,-8717,0,1454,-1465,0,0,-9,9,3348,2879,50,0,0,0,0,0,0,0,0,0,0,65,23,0,
2021-01-23,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,1946,-1946,0,627,-630,0,1,-4,3,507,336,24,0,0,0,0,0,0,0,0,0,0,7,11,0,
2021-01-23,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,20538,-20538,0,10039,-10284,0,0,-7,7,22919,18996,280,0,0,0,0,0,0,0,0,0,0,389,614,0,
2021-01-23,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,1062,-1062,0,1358,-1468,0,4,-17,13,444,207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-23,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,1131,-1131,0,1443,-1453,0,75,-85,10,2812,2029,23,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-23,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,15028,-15028,0,8949,-9300,0,406,-470,64,12077,9484,59,0,0,0,0,117,-117,0,0,0,0,201,271,0,
2021-01-23,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,4681,-4681,0,2054,-2134,0,0,-90,90,1306,903,13,0,0,0,0,0,0,0,0,-1,1,1,1,0,
2021-01-23,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,5409,-6110,0,118,-409,291,4451,4306,16,0,0,0,0,0,0,0,0,0,0,3,0,0,
2021-01-23,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,2539,-2539,0,1245,-1280,0,19,-27,8,1933,1649,16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-23,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2282,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-23,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,2649,-2649,0,736,-741,0,0,-30,30,1395,1113,34,0,229,-229,0,42,-42,0,0,-2,2,0,8,0,
2021-01-23,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,3494,-3494,0,335,-365,0,1,-2,1,584,565,18,0,38,-38,0,14,-14,0,0,0,0,0,1,0,
2021-01-23,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,2106,-2106,0,1232,-1327,0,1,-20,19,1910,1662,55,0,0,0,0,0,0,0,0,0,0,26,29,0,
2021-01-23,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,1325,-1325,0,590,-670,0,5,-44,39,2307,1624,21,0,0,0,0,0,0,0,0,0,0,71,35,0,
2021-01-23,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,15655,-15655,0,13593,-13663,0,150,-174,24,8735,7032,89,0,142,-142,0,0,0,0,0,0,0,281,97,0,
2021-01-23,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,4530,-4530,0,1023,-1046,0,0,-63,63,1514,1392,39,0,10,-10,0,2,-2,0,0,0,0,0,11,0,
2021-01-23,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,9174,-9174,0,7414,-7513,0,0,-65,65,8600,7419,186,0,154,-154,0,0,0,0,0,-1,1,138,201,0,
2021-01-23,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,5573,-5573,0,381,-483,0,0,-17,17,2919,2682,76,0,0,0,0,0,0,0,0,0,0,23,81,0,
2021-01-23,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,4314,-4314,0,2367,-2570,0,11,-98,87,3707,3572,42,0,25,-25,0,0,0,0,0,0,0,0,0,0,
2021-01-23,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,10590,-10590,0,2420,-2578,0,0,-29,29,6369,4445,37,0,0,0,0,0,0,0,0,0,0,60,202,0,
2021-01-23,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,20000,-20000,0,42,-63,0,3,-3,0,1460,1341,45,0,0,0,0,0,0,0,0,0,0,43,0,0,
2021-01-23,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,1015,-1015,0,709,-727,0,0,-3,3,137,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-24,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,3311,-3311,0,6085,-6130,0,31,-121,90,2486,2237,26,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-24,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,13527,-13527,0,2818,-2827,0,0,0,0,4062,3350,83,0,0,0,0,0,0,0,0,0,0,35,4,0,
2021-01-24,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,1999,-1999,0,1829,-1845,0,4,-13,9,1523,715,44,0,19,-19,0,0,0,0,0,0,0,136,375,7,
2021-01-24,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,424,-424,0,5803,-5865,0,19,-19,0,1399,939,14,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-01-24,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,6149,-6149,0,1135,-1136,0,2,-22,20,1789,1186,42,0,0,0,0,14,-14,0,0,0,0,3,117,0,
2021-01-24,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,20353,-20353,0,12955,-13265,0,687,-844,157,20834,17202,181,0,168,-168,0,0,0,0,10,-10,0,587,598,0,
2021-01-24,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,8776,-8776,0,1454,-1465,0,0,-9,9,3376,2879,50,0,59,-59,0,0,0,0,0,0,0,28,0,0,
